"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Oct 18 09:54:09 GMT 2025","Sat Oct 18 09:54:16 GMT 2025","6397","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_03_keyboard_operations","Test keyboard operations."
"passed","Sat Oct 18 09:58:29 GMT 2025","Sat Oct 18 09:58:31 GMT 2025","2324","selenium_demoblaze_framework.tests","test_link_checker","TestLinkChecker","","","test_check_internal_links","Test checking only internal links"
"passed","Sat Oct 18 09:54:40 GMT 2025","Sat Oct 18 09:54:47 GMT 2025","6396","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_10_data_driven_excel[test_data0]","Test with data from Excel (parameterized)."
"passed","Sat Oct 18 09:53:55 GMT 2025","Sat Oct 18 09:54:08 GMT 2025","13273","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_02_mouse_operations","Test all mouse operations with visual feedback on DemoBlaze."
"passed","Sat Oct 18 09:57:05 GMT 2025","Sat Oct 18 09:57:16 GMT 2025","11523","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_29_log_collection","Test collecting browser logs."
"passed","Sat Oct 18 09:56:58 GMT 2025","Sat Oct 18 09:57:03 GMT 2025","5081","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_27_network_emulation","Test with emulated network conditions (Chrome only)."
"passed","Sat Oct 18 09:54:34 GMT 2025","Sat Oct 18 09:54:36 GMT 2025","1598","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_08_screenshot_operations","Test various screenshot operations."
"passed","Sat Oct 18 09:54:59 GMT 2025","Sat Oct 18 09:55:02 GMT 2025","3087","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_15_performance_metrics","Test performance metrics collection."
"passed","Sat Oct 18 09:57:39 GMT 2025","Sat Oct 18 09:57:39 GMT 2025","177","selenium_demoblaze_framework.tests","test_file_upload","TestFileUpload","","","test_upload_multiple_files","Test multiple file upload using local test page."
"passed","Sat Oct 18 09:54:21 GMT 2025","Sat Oct 18 09:54:27 GMT 2025","5791","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_05_alerts_handling","Test handling of alerts."
"passed","Sat Oct 18 09:55:08 GMT 2025","Sat Oct 18 09:55:20 GMT 2025","12564","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_18_browser_navigation","Test browser navigation operations."
"passed","Sat Oct 18 09:56:03 GMT 2025","Sat Oct 18 09:56:06 GMT 2025","2565","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_23_contact_form","Test contact form submission."
