"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Oct 20 14:33:39 GMT 2025","Mon Oct 20 14:33:55 GMT 2025","15813","selenium_demoblaze_framework.tests","test_file_upload","TestFileUpload","","","test_upload_single_file_send_keys","Test single file upload on The Internet."
"passed","Mon Oct 20 14:30:52 GMT 2025","Mon Oct 20 14:31:17 GMT 2025","24275","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_24_about_us_modal","Test About Us modal and video playback."
"passed","Mon Oct 20 14:31:18 GMT 2025","Mon Oct 20 14:31:29 GMT 2025","10989","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_25_pagination","Test product pagination."
"passed","Mon Oct 20 14:30:49 GMT 2025","Mon Oct 20 14:30:51 GMT 2025","2533","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_23_contact_form","Test contact form submission."
"failed","Mon Oct 20 14:32:21 GMT 2025","Mon Oct 20 14:32:37 GMT 2025","16373","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_32_broken_links_check","Test broken link validation on The Internet homepage."
"passed","Mon Oct 20 14:35:26 GMT 2025","Mon Oct 20 14:35:26 GMT 2025","53","selenium_demoblaze_framework.tests","test_page_factory","TestPageFactory","","","test_page_factory_single_elements","Test Page Factory single element initialization"
"passed","Mon Oct 20 14:35:36 GMT 2025","Mon Oct 20 14:35:45 GMT 2025","8455","selenium_demoblaze_framework.tests","test_page_factory","TestPageFactory","","","test_page_factory_navigation","Test Page Factory navigation methods"
"passed","Mon Oct 20 14:31:30 GMT 2025","Mon Oct 20 14:31:43 GMT 2025","12693","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_26_categories","Test navigation through all categories."
"passed","Mon Oct 20 14:29:39 GMT 2025","Mon Oct 20 14:29:39 GMT 2025","1","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_12_data_driven_json","Test with data from JSON."
"failed","Mon Oct 20 14:34:37 GMT 2025","Mon Oct 20 14:34:52 GMT 2025","14403","selenium_demoblaze_framework.tests","test_link_checker","TestLinkChecker","","","test_check_all_links","Test checking all links on a page"
"passed","Mon Oct 20 14:29:09 GMT 2025","Mon Oct 20 14:29:10 GMT 2025","234","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_06_cookie_operations","Test cookie operations."
"passed","Mon Oct 20 14:28:37 GMT 2025","Mon Oct 20 14:28:50 GMT 2025","13225","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_02_mouse_operations","Test all mouse operations with visual feedback on DemoBlaze."
"failed","Mon Oct 20 14:34:53 GMT 2025","Mon Oct 20 14:35:07 GMT 2025","14364","selenium_demoblaze_framework.tests","test_link_checker","TestLinkChecker","","","test_check_internal_links","Test checking only internal links"
"passed","Mon Oct 20 14:29:17 GMT 2025","Mon Oct 20 14:29:18 GMT 2025","1585","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_08_screenshot_operations","Test various screenshot operations."
"passed","Mon Oct 20 14:29:38 GMT 2025","Mon Oct 20 14:29:38 GMT 2025","1","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_11_data_driven_xml","Test with data from XML."
"passed","Mon Oct 20 14:29:50 GMT 2025","Mon Oct 20 14:29:50 GMT 2025","82","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_17_css_properties","Test CSS property validations."
"passed","Mon Oct 20 14:33:56 GMT 2025","Mon Oct 20 14:33:56 GMT 2025","196","selenium_demoblaze_framework.tests","test_file_upload","TestFileUpload","","","test_upload_multiple_files","Test multiple file upload using local test page."
"passed","Mon Oct 20 14:29:23 GMT 2025","Mon Oct 20 14:29:29 GMT 2025","6430","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_10_data_driven_excel[test_data0]","Test with data from Excel (parameterized)."
"passed","Mon Oct 20 14:36:19 GMT 2025","Mon Oct 20 14:36:29 GMT 2025","9196","selenium_demoblaze_framework.tests","test_page_factory","TestPageFactory","","","test_page_factory_search_functionality","Test product search functionality"
"passed","Mon Oct 20 14:29:19 GMT 2025","Mon Oct 20 14:29:21 GMT 2025","2253","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_09_wait_strategies","Test different wait strategies."
"passed","Mon Oct 20 14:31:50 GMT 2025","Mon Oct 20 14:31:50 GMT 2025","0","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_28_mobile_emulation","Mobile emulation is disabled by default."
"passed","Mon Oct 20 14:28:51 GMT 2025","Mon Oct 20 14:28:58 GMT 2025","6250","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_03_keyboard_operations","Test keyboard operations."
"passed","Mon Oct 20 14:31:44 GMT 2025","Mon Oct 20 14:31:49 GMT 2025","5091","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_27_network_emulation","Test with emulated network conditions (Chrome only)."
"passed","Mon Oct 20 14:36:11 GMT 2025","Mon Oct 20 14:36:15 GMT 2025","4128","selenium_demoblaze_framework.tests","test_page_factory","TestPageFactory","","","test_page_factory_product_details","Test getting product details"
"passed","Mon Oct 20 14:28:59 GMT 2025","Mon Oct 20 14:29:02 GMT 2025","3050","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_04_javascript_execution","Test JavaScript execution."
"passed","Mon Oct 20 14:29:11 GMT 2025","Mon Oct 20 14:29:15 GMT 2025","4666","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_07_scrolling_operations","Test scrolling operations."
"passed","Mon Oct 20 14:29:03 GMT 2025","Mon Oct 20 14:29:08 GMT 2025","5547","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_05_alerts_handling","Test handling of alerts."
"passed","Mon Oct 20 14:30:45 GMT 2025","Mon Oct 20 14:30:48 GMT 2025","2913","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_22_duplicate_signup","Test signup with existing username."
"passed","Mon Oct 20 14:36:33 GMT 2025","Mon Oct 20 14:36:33 GMT 2025","1","selenium_demoblaze_framework.tests","test_page_factory","TestPageFactory","","","test_page_factory_element_caching","Test that elements are properly cached"
"broken","Mon Oct 20 14:32:05 GMT 2025","Mon Oct 20 14:32:19 GMT 2025","14485","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_31_file_upload","Test file upload using send_keys (primary) and pyautogui (fallback)."
"passed","Mon Oct 20 14:35:08 GMT 2025","Mon Oct 20 14:35:22 GMT 2025","14351","selenium_demoblaze_framework.tests","test_link_checker","TestLinkChecker","","","test_check_external_links","Test checking only external links"
"passed","Mon Oct 20 14:29:41 GMT 2025","Mon Oct 20 14:29:41 GMT 2025","40","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_14_storage_operations","Test local and session storage operations."
"passed","Mon Oct 20 14:29:30 GMT 2025","Mon Oct 20 14:29:37 GMT 2025","6436","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_10_data_driven_excel[test_data1]","Test with data from Excel (parameterized)."
"passed","Mon Oct 20 14:29:40 GMT 2025","Mon Oct 20 14:29:40 GMT 2025","1","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_13_data_driven_csv","Test with data from CSV."
"passed","Mon Oct 20 14:28:34 GMT 2025","Mon Oct 20 14:28:36 GMT 2025","2152","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_01_browser_windows_and_tabs","Test handling multiple windows and tabs."
