"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Oct 20 17:31:36 GMT 2025","Mon Oct 20 17:31:40 GMT 2025","4127","selenium_demoblaze_framework.tests","test_page_factory","TestPageFactory","","","test_page_factory_product_details","Test getting product details"
"passed","Mon Oct 20 17:25:46 GMT 2025","Mon Oct 20 17:25:51 GMT 2025","4666","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_07_scrolling_operations","Test scrolling operations."
"passed","Mon Oct 20 17:26:15 GMT 2025","Mon Oct 20 17:26:16 GMT 2025","80","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_14_storage_operations","Test local and session storage operations."
"passed","Mon Oct 20 17:26:21 GMT 2025","Mon Oct 20 17:26:23 GMT 2025","2291","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_16_element_states","Test element state validations."
"passed","Mon Oct 20 17:30:11 GMT 2025","Mon Oct 20 17:30:35 GMT 2025","23966","selenium_demoblaze_framework.tests","test_link_checker","TestLinkChecker","","","test_link_checker_with_custom_filters","Test link checking with custom filters."
"passed","Mon Oct 20 17:30:04 GMT 2025","Mon Oct 20 17:30:10 GMT 2025","6719","selenium_demoblaze_framework.tests","test_link_checker","TestLinkChecker","","","test_check_external_links","Test checking only external links with fallback sites."
"passed","Mon Oct 20 17:30:39 GMT 2025","Mon Oct 20 17:30:39 GMT 2025","55","selenium_demoblaze_framework.tests","test_page_factory","TestPageFactory","","","test_page_factory_single_elements","Test Page Factory single element initialization"
"passed","Mon Oct 20 17:31:02 GMT 2025","Mon Oct 20 17:31:22 GMT 2025","19959","selenium_demoblaze_framework.tests","test_page_factory","TestPageFactory","","","test_page_factory_login_flow","Test complete login flow using Page Factory"
"passed","Mon Oct 20 17:30:49 GMT 2025","Mon Oct 20 17:30:58 GMT 2025","8377","selenium_demoblaze_framework.tests","test_page_factory","TestPageFactory","","","test_page_factory_category_navigation","Test Page Factory category navigation methods"
"passed","Mon Oct 20 17:25:09 GMT 2025","Mon Oct 20 17:25:12 GMT 2025","2221","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_01_browser_windows_and_tabs","Test handling multiple windows and tabs."
"passed","Mon Oct 20 17:28:52 GMT 2025","Mon Oct 20 17:28:54 GMT 2025","2854","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_33_radio_button_demo","Test radio button with multiple site options."
"passed","Mon Oct 20 17:26:17 GMT 2025","Mon Oct 20 17:26:20 GMT 2025","3072","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_15_performance_metrics","Test performance metrics collection."
"passed","Mon Oct 20 17:28:36 GMT 2025","Mon Oct 20 17:28:37 GMT 2025","573","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_31_file_upload","Test file upload using send_keys with local test server (reliable)."
"passed","Mon Oct 20 17:25:27 GMT 2025","Mon Oct 20 17:25:33 GMT 2025","6254","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_03_keyboard_operations","Test keyboard operations."
